PARTICLE	-1	0.000100	-1.500000	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
PARTICLE	-2	0.000100	1.500000	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
PARTICLE	-3	0.000100	1.500000	-1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
PARTICLE	-4	0.000100	-1.500000	-1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
PARTICLE	0	0.095459	-1.350000	1.350000	0.000000	5.28	5.76	0	0.000000	0.000000	0.000000
PARTICLE	1	0.095459	-1.350000	1.080000	0.000000	4.32	-5.6	0	0.000000	0.000000	0.000000
PARTICLE	2	0.095459	-1.350000	0.810000	0.000000	6.88	-2.4	0	0.000000	0.000000	0.000000
PARTICLE	3	0.095459	-1.350000	0.540000	0.000000	5.76	6.72	0	0.000000	0.000000	0.000000
PARTICLE	4	0.095459	-1.350000	0.270000	0.000000	-0.16	-4.64	0	0.000000	0.000000	0.000000
PARTICLE	5	0.095459	-1.350000	0.000000	0.000000	1.92	-3.68	0	0.000000	0.000000	0.000000
PARTICLE	6	0.095459	-1.350000	-0.270000	0.000000	6.4	1.44	0	0.000000	0.000000	0.000000
PARTICLE	7	0.095459	-1.350000	-0.540000	0.000000	2.08	-3.84	0	0.000000	0.000000	0.000000
PARTICLE	8	0.095459	-1.350000	-0.810000	0.000000	-1.6	-3.84	0	0.000000	0.000000	0.000000
PARTICLE	9	0.095459	-1.350000	-1.080000	0.000000	3.52	-2.24	0	0.000000	0.000000	0.000000
PARTICLE	10	0.095459	-1.080000	1.350000	0.000000	-6.24	2.88	0	0.000000	0.000000	0.000000
PARTICLE	11	0.095459	-1.080000	1.080000	0.000000	2.72	-3.36	0	0.000000	0.000000	0.000000
PARTICLE	12	0.095459	-1.080000	0.810000	0.000000	5.12	-3.2	0	0.000000	0.000000	0.000000
PARTICLE	13	0.095459	-1.080000	0.540000	0.000000	1.92	-4.32	0	0.000000	0.000000	0.000000
PARTICLE	14	0.095459	-1.080000	0.270000	0.000000	2.72	-2.4	0	0.000000	0.000000	0.000000
PARTICLE	15	0.095459	-1.080000	0.000000	0.000000	-3.36	-7.68	0	0.000000	0.000000	0.000000
PARTICLE	16	0.095459	-1.080000	-0.270000	0.000000	-4.48	1.28	0	0.000000	0.000000	0.000000
PARTICLE	17	0.095459	-1.080000	-0.540000	0.000000	3.04	2.72	0	0.000000	0.000000	0.000000
PARTICLE	18	0.095459	-1.080000	-0.810000	0.000000	6.88	0.96	0	0.000000	0.000000	0.000000
PARTICLE	19	0.095459	-1.080000	-1.080000	0.000000	-6.24	-1.28	0	0.000000	0.000000	0.000000
PARTICLE	20	0.095459	-0.810000	1.350000	0.000000	-3.36	3.68	0	0.000000	0.000000	0.000000
PARTICLE	21	0.095459	-0.810000	1.080000	0.000000	-4.64	-4.96	0	0.000000	0.000000	0.000000
PARTICLE	22	0.095459	-0.810000	0.810000	0.000000	5.44	-2.08	0	0.000000	0.000000	0.000000
PARTICLE	23	0.095459	-0.810000	0.540000	0.000000	7.68	-4.16	0	0.000000	0.000000	0.000000
PARTICLE	24	0.095459	-0.810000	0.270000	0.000000	-5.6	3.2	0	0.000000	0.000000	0.000000
PARTICLE	25	0.095459	-0.810000	0.000000	0.000000	-5.92	-3.84	0	0.000000	0.000000	0.000000
PARTICLE	26	0.095459	-0.810000	-0.270000	0.000000	6.56	4.8	0	0.000000	0.000000	0.000000
PARTICLE	27	0.095459	-0.810000	-0.540000	0.000000	0.96	3.68	0	0.000000	0.000000	0.000000
PARTICLE	28	0.095459	-0.810000	-0.810000	0.000000	1.92	3.2	0	0.000000	0.000000	0.000000
PARTICLE	29	0.095459	-0.810000	-1.080000	0.000000	7.36	4.96	0	0.000000	0.000000	0.000000
PARTICLE	30	0.095459	-0.540000	1.350000	0.000000	-7.2	-4	0	0.000000	0.000000	0.000000
PARTICLE	31	0.095459	-0.540000	1.080000	0.000000	5.44	-3.68	0	0.000000	0.000000	0.000000
PARTICLE	32	0.095459	-0.540000	0.810000	0.000000	-2.24	-7.2	0	0.000000	0.000000	0.000000
PARTICLE	33	0.095459	-0.540000	0.540000	0.000000	-0.64	-3.36	0	0.000000	0.000000	0.000000
PARTICLE	34	0.095459	-0.540000	0.270000	0.000000	-5.92	1.12	0	0.000000	0.000000	0.000000
PARTICLE	35	0.095459	-0.540000	0.000000	0.000000	-4.16	7.2	0	0.000000	0.000000	0.000000
PARTICLE	36	0.095459	-0.540000	-0.270000	0.000000	5.12	-0.8	0	0.000000	0.000000	0.000000
PARTICLE	37	0.095459	-0.540000	-0.540000	0.000000	-5.76	2.72	0	0.000000	0.000000	0.000000
PARTICLE	38	0.095459	-0.540000	-0.810000	0.000000	-2.56	2.24	0	0.000000	0.000000	0.000000
PARTICLE	39	0.095459	-0.540000	-1.080000	0.000000	-1.12	0	0	0.000000	0.000000	0.000000
PARTICLE	40	0.095459	-0.270000	1.350000	0.000000	5.92	-6.72	0	0.000000	0.000000	0.000000
PARTICLE	41	0.095459	-0.270000	1.080000	0.000000	4.16	4.48	0	0.000000	0.000000	0.000000
PARTICLE	42	0.095459	-0.270000	0.810000	0.000000	6.08	5.44	0	0.000000	0.000000	0.000000
PARTICLE	43	0.095459	-0.270000	0.540000	0.000000	-7.52	0.16	0	0.000000	0.000000	0.000000
PARTICLE	44	0.095459	-0.270000	0.270000	0.000000	0.64	7.84	0	0.000000	0.000000	0.000000
PARTICLE	45	0.095459	-0.270000	0.000000	0.000000	-2.88	1.6	0	0.000000	0.000000	0.000000
EDGE	3.000000	-1	-2	
EDGE	3.000000	-2	-3	
EDGE	3.000000	-3	-4	
EDGE	3.000000	-4	-1	
