PARTICLE	-1	0.000100	-1.500000	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
PARTICLE	-2	0.000100	1.500000	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
PARTICLE	-3	0.000100	1.500000	-1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
PARTICLE	-4	0.000100	-1.500000	-1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
PARTICLE	3	0.095459	0.000000	1.250000	0.000000	1.300000	1.0100000	0.000000	0.000000	0.000000	0.000000
PARTICLE	0	0.095459	1.200000	1.250000	0.000000	1.200000	-1.20000	0.000000	0.000000	0.000000	0.000000
PARTICLE	1	0.095459	0.800000	1.250000	0.000000	-1.100000	1.200000	0.000000	0.000000	0.000000	0.000000
PARTICLE	2	0.095459	0.400000	1.250000	0.000000	-1.300000	-1.200000	0.000000	0.000000	0.000000	0.000000

EDGE	3.000000	-1	-2
EDGE	3.000000	-2	-3	
EDGE	3.000000	-3	-4	
EDGE	3.000000	-4	-1	
